listing_id,onehot_encoding__room_type_Entire home/apt,onehot_encoding__room_type_Hotel room,onehot_encoding__room_type_Private room,onehot_encoding__room_type_Shared room,ordinal_encoding__neighbourhood_more_than_30,ordinal_encoding__type_of_accommodation,target_encoding__coordinates,numeric__minimum_nights,numeric__number_of_reviews,numeric__days_since_last_review,numeric__reviews_per_month,numeric__calculated_host_listings_count,numeric__availability_365,numeric__score,numeric__number_of_reviews_ltm,numeric__number_of_reviews_ltm_ratio,numeric__number_of_bedrooms,numeric__number_of_beds,numeric__number_of_baths,numeric__imperial_palace_distance,numeric__nearest_convenience_store,numeric__nearest_train_station,numeric__nearest_airport,numeric__nearest_bus_station,numeric__nearest_subway,binary__is_new,binary__is_studio,binary__has_shared_bath,binary__has_half_bath,target
197677,1.0,0.0,0.0,0.0,21.0,20.0,28983.270061696123,3.0,173.0,30.0,1.21,1.0,24.0,4.78,8.0,0.046242774566473986,1.0,2.0,1.0,9687.728076317055,475.8376919610276,666.488916614218,8326.12275605587,829.2113428298796,1733.7889853392373,0.0,0.0,0.0,0.0,11000.0
776070,0.0,0.0,1.0,0.0,9.0,14.0,24267.672195483156,3.0,243.0,9.0,1.89,1.0,67.0,4.98,15.0,0.06172839506172839,1.0,1.0,1.0,6483.053729676093,114.97469673145945,384.9293129745592,5430.623850039857,453.96855007847995,784.3139161210278,0.0,0.0,1.0,0.0,7208.0
905944,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,3.0,186.0,3.0,1.49,5.0,229.0,4.76,1.0,0.005376344086021506,2.0,4.0,1.0,7069.339819986141,155.40973445479872,268.12531921059974,2929.39338264426,783.6018829793522,999.7523428361669,0.0,0.0,0.0,0.0,24184.24383561644
1016831,0.0,0.0,1.0,0.0,16.0,14.0,26777.295433789954,1.0,244.0,28.0,1.96,1.0,101.0,4.94,33.0,0.13524590163934427,1.0,2.0,1.0,9588.347677288431,389.0678611314958,377.81320971557926,2914.6011773795676,365.4808029893482,1764.9934149014425,0.0,0.0,1.0,0.0,19383.561643835616
1196177,0.0,0.0,1.0,0.0,0.0,14.0,26193.455328781936,2.0,95.0,1199.0,0.79,1.0,81.0,4.71,0.0,0.0,1.0,0.0,5.0,9591.131159694383,838.1515196449732,243.7341437847266,8538.784438973864,732.7181468608136,1084.853768268521,0.0,0.0,1.0,0.0,29081.934246575343
1249571,1.0,0.0,0.0,0.0,17.0,14.0,24047.71343427061,7.0,116.0,28.0,0.97,1.0,189.0,4.96,10.0,0.08620689655172414,1.0,1.0,1.0,5672.842442977517,35.08283413075671,1406.8057740506192,1548.5568036218774,147.20160460900252,156.27627537853175,0.0,0.0,0.0,0.0,55868.13698630137
1263000,0.0,0.0,1.0,0.0,16.0,14.0,27178.660726559956,2.0,186.0,2.0,1.53,1.0,282.0,4.79,2.0,0.010752688172043012,1.0,2.0,1.0,13724.065407825241,258.14454617878835,383.5302776960583,7916.064245791828,723.0269145043383,3563.0158089949737,0.0,0.0,1.0,0.0,7821.917808219178
1298200,1.0,0.0,0.0,0.0,8.0,14.0,25162.884364666985,1.0,369.0,17.0,3.03,2.0,116.0,4.93,26.0,0.07046070460704607,2.0,4.0,2.0,14052.818042942483,356.5835482870736,428.72986353662805,10679.59262581492,628.4866012470266,4420.918472800303,0.0,0.0,0.0,0.0,15946.742465753425
1306664,1.0,0.0,0.0,0.0,19.0,20.0,28515.947897526552,3.0,186.0,18.0,1.57,2.0,13.0,4.91,21.0,0.11290322580645161,1.0,1.0,1.0,2564.4103085818583,118.77523549415379,326.4809159580506,3314.8314081414824,571.5651459046818,296.0195794750491,0.0,0.0,0.0,0.0,39139.72602739726
1394124,1.0,0.0,0.0,0.0,11.0,14.0,27145.16471639865,2.0,265.0,6.0,2.2,1.0,67.0,4.77,31.0,0.1169811320754717,2.0,2.0,5.0,10415.769689573634,193.5061875749352,422.15832355752707,6289.898523559899,991.6822165275057,403.49580780707765,0.0,0.0,0.0,0.0,38589.04109589041
1441639,1.0,0.0,0.0,0.0,8.0,20.0,25162.884364666985,4.0,323.0,7.0,2.68,5.0,16.0,4.93,17.0,0.05263157894736842,1.0,0.0,5.0,13724.599573965483,406.5137646072428,473.69527312318917,10351.218675640037,309.2846972851235,4661.147720213098,0.0,0.0,0.0,0.0,13489.271232876712
1526132,0.0,0.0,1.0,0.0,19.0,20.0,23629.245919839355,2.0,193.0,1.0,1.61,11.0,63.0,4.84,36.0,0.18652849740932642,1.0,0.0,1.0,5576.2147809511125,230.93796639193937,405.6249677697114,1156.608974052562,289.2504992598265,304.8578389015452,0.0,0.0,1.0,0.0,7621.260273972603
1544970,0.0,0.0,1.0,0.0,19.0,20.0,23629.245919839355,2.0,141.0,7.0,1.18,11.0,52.0,4.85,8.0,0.05673758865248227,1.0,0.0,1.0,5539.26244883909,193.97960122107116,426.358313244625,1177.3431671413334,268.51793807069066,267.8995571618923,0.0,0.0,1.0,0.0,7621.260273972603
1571298,0.0,0.0,0.0,1.0,19.0,20.0,23629.245919839355,2.0,179.0,45.0,1.5,11.0,195.0,4.81,11.0,0.061452513966480445,1.0,8.0,1.0,5537.4602834816305,192.17676552455234,426.35836671319504,1177.343314789107,268.51797174487905,266.09673073549726,0.0,0.0,1.0,0.0,5849.972602739726
1574946,0.0,0.0,0.0,1.0,19.0,20.0,23629.245919839355,2.0,154.0,24.0,1.3,11.0,193.0,4.82,13.0,0.08441558441558442,1.0,8.0,1.0,5538.361018940619,193.0781713226004,427.25974314309576,1178.2445970398041,267.61650817221994,266.99812726342157,0.0,0.0,1.0,0.0,5849.972602739726
1732795,1.0,0.0,0.0,0.0,8.0,14.0,25162.884364666985,1.0,336.0,12.0,2.85,2.0,172.0,4.9,28.0,0.08333333333333333,4.0,5.0,2.0,13892.801049853948,279.46654436629166,346.6466692223857,10519.489629154396,423.0781053442193,4626.455708060575,0.0,0.0,0.0,0.0,35018.32602739726
1749157,1.0,0.0,0.0,0.0,15.0,14.0,27178.660742430344,2.0,59.0,22.0,0.5,1.0,150.0,4.78,5.0,0.0847457627118644,6.0,9.0,2.0,10806.119272175181,165.57119246484632,223.36034619931758,3574.6618799006937,183.79588457974612,1927.6362461025276,0.0,0.0,0.0,0.0,75000.0
1919541,0.0,0.0,1.0,0.0,18.0,14.0,20183.105879632676,30.0,234.0,29.0,2.0,1.0,95.0,4.87,2.0,0.008547008547008548,1.0,1.0,5.0,8534.710965482822,125.32863755185707,466.6944913358773,4408.713400651475,533.2772193096679,795.3247256842224,0.0,0.0,1.0,0.0,7493.424657534247
1997959,1.0,0.0,0.0,0.0,16.0,8.0,17470.461314296335,4.0,118.0,18.0,1.04,1.0,290.0,4.91,10.0,0.0847457627118644,2.0,2.0,1.0,13606.85717746854,149.6224906067605,756.5381282284872,3087.9368885475365,279.68280063162945,5029.631031048534,0.0,0.0,0.0,0.0,37427.397260273974
2238472,0.0,0.0,1.0,0.0,17.0,14.0,30192.236966473873,2.0,165.0,18.0,1.46,1.0,32.0,4.94,8.0,0.048484848484848485,1.0,4.0,2.0,7220.537324066191,476.4805312529084,620.0161354443834,3080.234498017876,397.09761791516536,601.4540199989121,0.0,0.0,0.0,0.0,35160.54794520548
2491507,0.0,0.0,0.0,1.0,19.0,20.0,23629.245919839355,2.0,89.0,34.0,0.79,11.0,195.0,4.77,7.0,0.07865168539325842,1.0,8.0,1.0,5537.4602834816305,192.17676552455234,426.35836671319504,1177.343314789107,268.51797174487905,266.09673073549726,0.0,0.0,1.0,0.0,5849.972602739726
2602722,0.0,0.0,0.0,1.0,19.0,20.0,23629.245919839355,2.0,169.0,25.0,1.5,11.0,188.0,4.82,12.0,0.07100591715976332,1.0,8.0,1.0,5538.361018940619,193.0781713226004,427.25974314309576,1178.2445970398041,267.61650817221994,266.99812726342157,0.0,0.0,1.0,0.0,5849.972602739726
2602791,0.0,0.0,0.0,1.0,19.0,20.0,23629.245919839355,2.0,74.0,51.0,0.66,11.0,195.0,4.73,3.0,0.04054054054054054,1.0,8.0,1.0,5536.5581591436785,191.2753115256589,429.06260294003727,1180.0474568367458,265.81364837527843,265.19526746648006,0.0,0.0,1.0,0.0,5869.764383561644
2645379,0.0,0.0,0.0,1.0,19.0,20.0,23629.245919839355,2.0,73.0,33.0,0.65,11.0,191.0,4.75,1.0,0.0136986301369863,1.0,8.0,1.0,5538.361018940619,193.0781713226004,427.25974314309576,1178.2445970398041,267.61650817221994,266.99812726342157,0.0,0.0,1.0,0.0,6140.3835616438355
2839061,0.0,0.0,1.0,0.0,2.0,14.0,38300.829001348575,4.0,93.0,14.0,0.96,1.0,38.0,4.89,16.0,0.17204301075268819,1.0,1.0,2.0,4428.928821251635,501.9587085088086,928.2162762047994,3660.8713746793737,155.6693812382157,386.7091692705327,0.0,0.0,1.0,0.0,9121.506849315068
2867835,1.0,0.0,0.0,0.0,0.0,20.0,27178.66072655993,7.0,8.0,86.0,0.08,4.0,83.0,4.25,2.0,0.25,1.0,3.0,1.0,13200.089342542087,131.10794803317194,254.6175883932142,12148.357804555044,323.1131042001774,4969.807334973089,0.0,0.0,0.0,0.0,12494.13698630137
2883497,1.0,0.0,0.0,0.0,22.0,17.0,38300.829001348575,1.0,273.0,19.0,2.48,1.0,217.0,4.75,19.0,0.0695970695970696,2.0,6.0,1.0,6030.199363141851,95.97386298694529,281.8405408222607,4977.553284742159,138.58715932090757,500.1013261983463,0.0,0.0,0.0,0.0,23124.383561643837
2883753,1.0,0.0,0.0,0.0,0.0,20.0,27178.66072655993,7.0,3.0,1673.0,0.05,4.0,83.0,4.33,0.0,0.0,1.0,3.0,1.0,13304.148004084898,148.4730212506675,335.5131785164397,12252.41817000692,335.99398071156406,4888.903280764989,0.0,0.0,0.0,0.0,12494.13698630137
2883869,1.0,0.0,0.0,0.0,0.0,20.0,27178.66072655993,7.0,5.0,55.0,0.05,4.0,83.0,4.6,1.0,0.2,1.0,1.0,1.0,13402.604029964268,194.52969422249245,381.5691659731324,12350.878050548985,298.58877367007653,4842.828145460088,0.0,0.0,0.0,0.0,6416.77808219178
3085134,1.0,0.0,0.0,0.0,17.0,14.0,24047.71343427061,9.0,136.0,15.0,1.24,2.0,235.0,4.74,13.0,0.09558823529411764,2.0,4.0,5.0,5606.954769231179,82.88633016209117,1472.637610867749,1482.70165796708,195.00421636365283,90.43211058986073,0.0,0.0,0.0,0.0,48668.49315068493
3235958,1.0,0.0,0.0,0.0,7.0,20.0,27178.660528456072,1.0,97.0,44.0,0.91,2.0,0.0,4.77,8.0,0.08247422680412371,1.0,1.0,1.0,19428.94288272147,290.61506130704504,370.85050019872125,11660.740007053399,308.9220181963981,593.0256380269403,0.0,0.0,0.0,0.0,6448.493150684932
3339222,1.0,0.0,0.0,0.0,7.0,20.0,27178.660528456072,1.0,60.0,6.0,0.63,2.0,61.0,4.63,8.0,0.13333333333333333,1.0,2.0,5.0,19201.659994604684,174.72334978167927,195.26049797303858,11433.238237493915,133.33027103746613,417.4418959383163,0.0,0.0,0.0,0.0,6575.890410958904
3364169,1.0,0.0,0.0,0.0,22.0,20.0,28782.322604151956,5.0,131.0,24.0,1.21,2.0,208.0,4.73,6.0,0.04580152671755725,1.0,4.0,1.0,7852.329332124553,126.62747504415945,909.2286346728969,6799.686160473947,379.20024660673505,1070.1542800357747,0.0,0.0,0.0,0.0,10056.712328767124
3372902,1.0,0.0,0.0,0.0,11.0,20.0,27178.660726559956,2.0,142.0,9.0,1.31,1.0,181.0,4.58,6.0,0.04225352112676056,2.0,2.0,1.0,13577.998374401166,104.46380144956954,816.4209413366124,6280.0359386355785,116.2222842635019,3565.335133038212,0.0,0.0,0.0,0.0,6800.0
3409030,1.0,0.0,0.0,0.0,19.0,14.0,23629.245919839355,30.0,161.0,207.0,1.47,1.0,0.0,4.68,2.0,0.012422360248447204,1.0,1.0,5.0,6125.159620376145,225.46626142487415,140.08507404518275,717.9887378514483,149.1777495339271,497.4965404071307,0.0,0.0,0.0,0.0,8368.219178082192
3427384,1.0,0.0,0.0,0.0,5.0,20.0,27178.66072655993,2.0,100.0,38.0,0.93,2.0,231.0,4.82,19.0,0.19,1.0,2.0,5.0,9798.575024651283,410.73580879430875,367.5890067662403,6343.224539559803,417.734902411406,422.4520552924982,0.0,0.0,0.0,0.0,7941.9808219178085
3563698,1.0,0.0,0.0,0.0,6.0,20.0,27178.660726559956,3.0,120.0,8.0,1.11,1.0,224.0,4.87,13.0,0.10833333333333334,1.0,2.0,1.0,33065.892758441805,3819.5414808743517,3738.9497763912696,11984.846335105109,3743.233822776283,8510.364661241802,0.0,0.0,0.0,0.0,5505.753424657534
3572139,1.0,0.0,0.0,0.0,23.0,14.0,24515.4117575287,3.0,201.0,7.0,2.1,1.0,196.0,4.85,31.0,0.15422885572139303,3.0,6.0,1.0,5501.067564485533,576.636505874564,902.9213315878948,5982.417749460555,527.1733808793002,564.9861496726683,0.0,0.0,0.0,0.0,31210.95890410959
3623844,1.0,0.0,0.0,0.0,5.0,20.0,27178.66072655993,2.0,77.0,7.0,0.77,2.0,210.0,4.86,12.0,0.15584415584415584,1.0,4.0,5.0,9825.64262418881,405.9311135235942,369.3929405539893,6341.434063830293,419.5389367631744,424.25609910418046,0.0,0.0,0.0,0.0,7650.556164383562
3689244,1.0,0.0,0.0,0.0,17.0,20.0,30192.236966473873,3.0,26.0,9.0,0.25,19.0,97.0,4.69,13.0,0.5,2.0,3.0,1.0,7649.747464948892,352.8518050144041,350.44418969707965,2864.7655589766305,577.7798845556426,365.9214590998051,0.0,0.0,0.0,0.0,32339.72602739726
3744742,1.0,0.0,0.0,0.0,9.0,20.0,21604.578432807637,3.0,220.0,35.0,2.08,8.0,252.0,4.3,9.0,0.04090909090909091,1.0,5.0,1.0,10118.687039135537,550.8095363626584,632.9463783600924,7864.279712788946,434.7911344447395,968.5698186446087,0.0,0.0,0.0,0.0,14851.917808219177
3775528,0.0,0.0,1.0,0.0,16.0,14.0,13009.807679182935,1.0,86.0,41.0,0.8,1.0,103.0,4.98,3.0,0.03488372093023256,1.0,1.0,1.0,15830.559705587852,382.6272355644409,554.1968910220653,5310.433871098591,339.88233302765855,6754.206154148921,0.0,0.0,1.0,0.0,15916.94794520548
3793206,0.0,0.0,1.0,0.0,19.0,20.0,23629.245919839355,2.0,226.0,15.0,2.1,11.0,40.0,4.9,14.0,0.061946902654867256,1.0,1.0,1.0,5538.361713493146,193.07819553606922,425.4569367016781,1176.4418847775898,269.419401756396,266.99816074701414,0.0,0.0,1.0,0.0,7493.698630136986
3814258,1.0,0.0,0.0,0.0,20.0,20.0,17741.562236208825,3.0,191.0,51.0,1.8,3.0,71.0,4.73,21.0,0.1099476439790576,1.0,3.0,1.0,15302.697023941246,61.05765066391801,167.66201200082304,7526.817932487856,675.1756776923764,1912.7806712090778,0.0,0.0,0.0,0.0,8366.301369863013
3838856,1.0,0.0,0.0,0.0,17.0,14.0,35092.056621004565,1.0,204.0,4.0,1.91,5.0,143.0,4.88,29.0,0.14215686274509803,3.0,5.0,5.0,5690.4513429509,172.21402677701676,276.7233730298908,1550.695315233425,210.04382429931368,957.1710552401915,0.0,0.0,0.0,0.0,25836.865753424656
3845889,1.0,0.0,0.0,0.0,20.0,20.0,18866.160106916137,3.0,96.0,1198.0,1.09,2.0,0.0,4.86,0.0,0.0,1.0,1.0,1.0,10724.070828455297,380.56386635605514,599.6570030940965,3861.297059654699,799.940159942569,1039.0519680666928,0.0,0.0,0.0,0.0,12000.0
3846001,1.0,0.0,0.0,0.0,20.0,20.0,18866.160106916137,14.0,123.0,1209.0,1.15,2.0,0.0,4.91,0.0,0.0,1.0,2.0,1.0,10700.626697353771,416.61693840774717,635.7098827551284,3897.34707519551,823.3741715482818,1015.6163416002203,0.0,0.0,0.0,0.0,12000.0
3871442,1.0,0.0,0.0,0.0,20.0,20.0,17741.562236208825,3.0,36.0,1243.0,0.34,19.0,1.0,4.86,0.0,0.0,1.0,1.0,1.0,15641.407785765756,290.0600954766125,158.5613782339454,7865.632078952103,527.3424135404232,2060.579527041194,0.0,0.0,0.0,0.0,14380.82191780822
3886601,1.0,0.0,0.0,0.0,17.0,14.0,24047.71343427061,10.0,139.0,5.0,1.3,2.0,174.0,4.6,7.0,0.050359712230215826,3.0,6.0,5.0,5789.301025481917,147.6940525598592,1290.4757018613057,1664.9405217783928,103.33009433670166,272.6347207525742,0.0,0.0,0.0,0.0,48489.04109589041
3920124,1.0,0.0,0.0,0.0,6.0,14.0,27178.660726559956,30.0,133.0,748.0,1.34,3.0,364.0,4.9,0.0,0.0,2.0,6.0,1.0,34791.00200201647,5305.568457394658,5847.316110352845,15751.056206625852,5871.908866177296,17006.910659088313,0.0,0.0,0.0,0.0,43249.0
3956263,1.0,0.0,0.0,0.0,17.0,23.0,30971.16058708415,2.0,112.0,7.0,1.06,5.0,124.0,4.79,25.0,0.22321428571428573,2.0,3.0,1.0,7068.4957435265405,69.55314227623197,269.02916311863527,2928.515584179781,784.5099257105998,881.6430407117372,0.0,0.0,0.0,0.0,16993.32328767123
4047596,1.0,0.0,0.0,0.0,18.0,8.0,20183.105879632676,6.0,215.0,19.0,2.02,2.0,151.0,4.84,19.0,0.08837209302325581,2.0,4.0,5.0,7743.449083784694,45.006677926218366,16.294541293838627,3617.8844017316455,46.222001685104615,32.194801602620466,0.0,0.0,0.0,0.0,31246.575342465752
4050925,1.0,0.0,0.0,0.0,22.0,14.0,24773.058482613276,2.0,455.0,3.0,4.96,6.0,0.0,4.94,43.0,0.08143939393939394,2.0,0.0,1.0,6985.212127021173,147.19500265095684,237.8139793194407,5932.463397482601,67.72449975790667,392.6353671860684,0.0,0.0,0.0,0.0,40000.0
4141228,1.0,0.0,0.0,0.0,13.0,20.0,27178.65893372583,3.0,83.0,41.0,0.83,9.0,90.0,4.72,11.0,0.13253012048192772,1.0,1.0,1.0,15153.435402173922,108.23668069494731,431.0158235034912,7380.60434807933,645.9096858567981,2136.7144002529194,0.0,0.0,0.0,0.0,10091.0
4222643,1.0,0.0,0.0,0.0,10.0,14.0,27175.250698106534,1.0,312.0,66.0,2.94,3.0,2.0,4.94,2.0,0.00641025641025641,1.0,0.0,1.0,6439.479888085066,132.1810516554861,1132.4055879655032,4867.643279840475,544.2683419680741,1084.5541754778521,0.0,0.0,0.0,0.0,10010.95890410959
4396219,1.0,0.0,0.0,0.0,20.0,20.0,17741.562236208825,3.0,44.0,2.0,0.42,19.0,53.0,4.82,15.0,0.3409090909090909,1.0,2.0,1.0,15641.407785765756,290.0600954766125,158.5613782339454,7865.632078952103,527.3424135404232,2060.579527041194,0.0,0.0,0.0,0.0,15382.191780821919
4396221,1.0,0.0,0.0,0.0,20.0,20.0,17741.562236208825,3.0,23.0,819.0,0.23,19.0,130.0,4.57,0.0,0.0,1.0,1.0,1.0,15641.407785765756,290.0600954766125,158.5613782339454,7865.632078952103,527.3424135404232,2060.579527041194,0.0,0.0,0.0,0.0,17932.87671232877
4495014,1.0,0.0,0.0,0.0,9.0,20.0,21604.578432807637,3.0,206.0,89.0,2.0,8.0,240.0,4.5,6.0,0.02912621359223301,1.0,5.0,1.0,10145.701048359271,523.7874804011129,659.9675415547288,7848.060797363344,418.57782220259105,941.5474476159527,0.0,0.0,0.0,0.0,12897.123287671233
4540924,1.0,0.0,0.0,0.0,6.0,20.0,27178.660726559952,5.0,40.0,23.0,0.39,2.0,339.0,4.51,5.0,0.125,1.0,3.0,1.0,32355.607001267876,7467.749661584228,7462.44841571223,13296.554247974665,8961.291840379348,22038.991184708168,0.0,0.0,0.0,0.0,17071.13698630137
4606903,0.0,0.0,1.0,0.0,20.0,20.0,27178.660726559956,3.0,26.0,29.0,0.3,2.0,107.0,5.0,3.0,0.11538461538461539,1.0,2.0,0.0,19530.90158281353,923.5038679212306,2288.143502191362,1498.002088654747,620.3198408321182,9517.995591038303,0.0,0.0,0.0,0.0,28109.739726027397
4616579,1.0,0.0,0.0,0.0,13.0,20.0,27178.65893372583,3.0,79.0,54.0,0.78,9.0,90.0,4.84,6.0,0.0759493670886076,1.0,1.0,1.0,15171.461642758482,131.66341309690657,412.9954538537144,7398.627660502766,669.3366208095629,2160.1418968178405,0.0,0.0,0.0,0.0,10091.0
4673248,1.0,0.0,0.0,0.0,20.0,20.0,27178.660726559956,3.0,40.0,9.0,0.4,2.0,100.0,4.89,3.0,0.075,2.0,4.0,2.0,19530.90158281353,923.5038679212306,2288.143502191362,1498.002088654747,620.3198408321182,9517.995591038303,0.0,0.0,0.0,0.0,32178.306849315068
4750169,1.0,0.0,0.0,0.0,6.0,20.0,27178.660726559952,5.0,44.0,1259.0,0.44,2.0,149.0,4.45,0.0,0.0,1.0,3.0,1.0,32259.29645362212,7371.31744709913,7366.016175311449,13200.150528197708,8864.866927228144,22012.95319635991,0.0,0.0,0.0,0.0,10083.78904109589
4813245,1.0,0.0,0.0,0.0,23.0,24.0,20082.299162861586,4.0,146.0,31.0,1.44,5.0,233.0,4.61,4.0,0.0273972602739726,3.0,4.0,1.0,10026.150668244518,419.37019923608085,364.67091377065327,4621.126831457973,952.2208038973918,924.8382722129836,0.0,0.0,0.0,0.0,26963.11506849315
4817291,1.0,0.0,0.0,0.0,22.0,20.0,20709.12911470047,3.0,279.0,75.0,2.74,2.0,76.0,4.95,7.0,0.025089605734767026,1.0,2.0,1.0,7466.995727786046,102.79878980790582,1059.9398474576456,6414.428401346274,388.45511032750125,205.525491967149,0.0,0.0,0.0,0.0,14002.465753424658
4825779,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,1.0,275.0,15.0,2.66,1.0,67.0,4.61,37.0,0.13454545454545455,0.0,1.0,1.0,7000.0301175825325,155.66300773578297,337.558233474602,2860.0141616136048,781.6602257991859,821.4192624349847,0.0,1.0,0.0,0.0,11695.890410958904
4849854,1.0,0.0,0.0,0.0,6.0,27.0,27178.660726559956,2.0,169.0,62.0,1.63,1.0,320.0,4.85,13.0,0.07692307692307693,2.0,2.0,1.0,46186.226695696125,18398.452516073165,19368.287552423088,25117.89767142223,18376.81787189246,30354.579443214338,0.0,0.0,0.0,0.0,17860.27397260274
4888140,1.0,0.0,0.0,0.0,9.0,20.0,21604.578432807637,3.0,210.0,38.0,2.07,8.0,88.0,4.45,14.0,0.06666666666666667,1.0,4.0,1.0,10132.182586555566,537.2978954553041,646.4562337323301,7872.374336640762,442.8969646716116,955.0575476025748,0.0,0.0,0.0,0.0,16520.0
4917347,1.0,0.0,0.0,0.0,8.0,20.0,25162.884364666985,1.0,287.0,63.0,2.8,5.0,18.0,4.93,19.0,0.06620209059233449,1.0,5.0,5.0,13897.250121934778,226.30753544729626,293.4873903145625,10523.952258167403,476.23429082091116,4573.279229115862,0.0,0.0,0.0,0.0,12296.057534246575
4925503,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,2.0,188.0,8.0,2.15,6.0,46.0,4.6,15.0,0.0797872340425532,1.0,2.0,1.0,7277.5805175343085,212.3560100548332,236.80959085079385,3137.6574265079266,575.3169004972193,1289.1755399899728,0.0,0.0,0.0,0.0,9160.0
4925745,1.0,0.0,0.0,0.0,22.0,14.0,20709.12911470047,2.0,317.0,7.0,3.25,2.0,130.0,4.93,51.0,0.1608832807570978,2.0,3.0,1.0,7679.512562112803,61.697779096879344,847.2656457589305,6626.964661145701,503.64187854190305,7.132941236483565,0.0,0.0,0.0,0.0,27011.50684931507
4926317,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,2.0,273.0,17.0,2.66,6.0,49.0,4.5,4.0,0.014652014652014652,1.0,1.0,1.0,7183.678640739135,240.25042000251452,404.5086679550614,3043.8307784665103,669.0760780989164,1158.6509332588446,0.0,0.0,0.0,0.0,10709.04109589041
4926426,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,2.0,230.0,10.0,2.32,6.0,60.0,4.59,2.0,0.008695652173913044,1.0,1.0,1.0,7322.653713916349,275.47098712176285,299.9245372727727,3182.7358109947586,530.2338629529588,1263.2615104958259,0.0,0.0,0.0,0.0,8630.684931506848
4958750,0.0,0.0,1.0,0.0,5.0,14.0,15699.007780489,5.0,99.0,1219.0,0.99,1.0,55.0,5.0,0.0,0.0,1.0,4.0,0.0,16842.85986522063,574.6056193825991,644.7095159741019,10819.272835106172,691.7361688291403,4375.143758470673,0.0,0.0,0.0,0.0,6500.0
5070495,1.0,0.0,0.0,0.0,13.0,20.0,27178.65893372583,3.0,81.0,59.0,0.8,9.0,90.0,4.81,7.0,0.08641975308641975,1.0,1.0,1.0,15401.064839020228,186.15017894835728,183.23178383686954,7628.310893935468,751.3223050253332,2242.112230154252,0.0,0.0,0.0,0.0,10091.0
5080877,1.0,0.0,0.0,0.0,10.0,14.0,27175.250698106534,1.0,234.0,1218.0,2.29,3.0,0.0,4.9,0.0,0.0,2.0,2.0,1.0,6282.515611030761,159.2279755938257,975.5091529014774,4767.297418506677,387.3794252463721,927.6583521133953,0.0,0.0,0.0,0.0,9083.287671232876
5128293,0.0,0.0,0.0,1.0,19.0,20.0,23629.245919839355,2.0,156.0,11.0,1.53,11.0,187.0,4.87,20.0,0.1282051282051282,1.0,8.0,1.0,5701.502670125428,254.45216151786013,307.36864156728467,1058.351235156254,387.50551831548006,430.1556441508192,0.0,0.0,1.0,0.0,5849.972602739726
5198467,1.0,0.0,0.0,0.0,2.0,14.0,38300.829001348575,3.0,47.0,15.0,0.46,1.0,297.0,4.79,11.0,0.23404255319148937,2.0,5.0,1.0,4403.643753862452,428.54061435849013,995.6940938764395,3855.48132909641,130.43472954082694,382.73854906313244,0.0,0.0,0.0,0.0,34800.0
5210118,1.0,0.0,0.0,0.0,17.0,20.0,26777.295433789954,2.0,228.0,719.0,2.27,4.0,0.0,4.47,0.0,0.0,0.0,1.0,1.0,7652.381007368148,64.32547403822598,620.5575733380033,3511.636279759712,125.8805373509159,853.3829989442519,0.0,1.0,0.0,0.0,9846.0
5217466,1.0,0.0,0.0,0.0,13.0,20.0,27178.65893372583,3.0,100.0,31.0,0.98,9.0,90.0,4.83,13.0,0.13,1.0,1.0,1.0,15321.952325217384,146.31609141472453,262.5243411465708,7549.10858243998,837.8296472731546,2328.6367953190006,0.0,0.0,0.0,0.0,10091.0
5240174,1.0,0.0,0.0,0.0,17.0,20.0,26777.295433789954,2.0,195.0,546.0,1.94,4.0,0.0,4.52,0.0,0.0,0.0,1.0,1.0,7652.381007368148,64.32547403822598,620.5575733380033,3511.636279759712,125.8805373509159,853.3829989442519,0.0,1.0,0.0,0.0,9264.0
5262640,1.0,0.0,0.0,0.0,13.0,20.0,27178.65893372583,3.0,60.0,49.0,0.6,9.0,90.0,4.83,8.0,0.13333333333333333,1.0,1.0,1.0,15348.904133338236,181.04437222636486,235.49229674181754,7576.100408850223,790.9721328652633,2281.771605528218,0.0,0.0,0.0,0.0,10091.0
5262658,1.0,0.0,0.0,0.0,14.0,20.0,27178.65893372583,3.0,127.0,37.0,1.25,9.0,90.0,4.84,10.0,0.07874015748031496,1.0,1.0,1.0,15459.452357775068,168.4882928254544,124.66421755710296,7686.788212386987,644.093802188291,2134.866504015915,0.0,0.0,0.0,0.0,10091.0
5407938,1.0,0.0,0.0,0.0,19.0,20.0,26245.41875658588,2.0,284.0,809.0,2.82,2.0,0.0,4.94,0.0,0.0,1.0,4.0,1.0,4734.5835767346725,28.858390446280456,294.1388651449356,1077.3522643394238,392.142182665431,410.19084676001165,0.0,0.0,0.0,0.0,10000.0
5410242,1.0,0.0,0.0,0.0,20.0,20.0,17741.562236208825,4.0,58.0,19.0,0.64,1.0,124.0,4.88,6.0,0.10344827586206896,1.0,2.0,1.0,15109.351428500917,242.65862900270878,361.469413751109,7333.240218967943,439.92873666226234,2148.104865428277,0.0,0.0,0.0,0.0,11045.632876712329
